Data;CHF (Cena kupna);CHF (Cena sprzedazy)
2001-05-22 14:10:00;2.2396;2.3156
2001-05-23 08:00:00;2.223;2.299
2001-05-23 09:55:00;2.223;2.299
2001-05-24 08:00:00;2.2126;2.2882
2001-05-24 10:15:00;2.2126;2.2882
2001-05-24 11:50:00;2.2126;2.2882
2001-05-25 08:00:00;2.2179;2.2937
2001-05-25 09:30:00;2.2179;2.2937
2001-05-25 11:25:00;2.2179;2.2937
2001-05-25 13:50:00;2.2179;2.2937
2001-05-28 08:00:00;2.2186;2.2944
2001-05-28 11:55:00;2.2186;2.2944
2001-05-29 08:00:00;2.2197;2.2953
2001-05-29 09:50:00;2.2197;2.2953
2001-05-30 08:00:00;2.2279;2.3035
2001-05-30 09:30:00;2.2279;2.3035
2001-05-30 11:05:00;2.2279;2.3035
2001-05-30 13:35:00;2.2279;2.3035
2001-05-31 08:00:00;2.2016;2.2772
2001-05-31 10:45:00;2.2016;2.2772
2001-06-01 08:00:00;2.183;2.2586
2001-06-04 08:00:00;2.1895;2.2653
2001-06-04 12:55:00;2.1895;2.2653
2001-06-05 08:00:00;2.1881;2.2637
2001-06-05 10:20:00;2.1881;2.2637
2001-06-05 11:30:00;2.1881;2.2637
2001-06-05 13:55:00;2.1881;2.2637
2001-06-06 08:00:00;2.1983;2.2743
2001-06-06 14:00:00;2.1983;2.2743
2001-06-07 08:00:00;2.1895;2.2653
2001-06-07 09:20:00;2.1895;2.2653
2001-06-07 11:35:00;2.1895;2.2653
2001-06-07 13:40:00;2.1895;2.2653
2001-06-08 08:00:00;2.1882;2.2638
2001-06-08 10:10:00;2.1882;2.2638
2001-06-08 11:15:00;2.1882;2.2638
2001-06-08 13:25:00;2.1882;2.2638
2001-06-08 14:05:00;2.1882;2.2638
2001-06-11 08:00:00;2.1817;2.2571
2001-06-11 09:15:00;2.1817;2.2571
2001-06-12 08:00:00;2.1685;2.2439
2001-06-12 09:10:00;2.1685;2.2439
2001-06-12 10:05:00;2.1685;2.2439
2001-06-12 11:15:00;2.1685;2.2439
2001-06-12 12:35:00;2.1685;2.2439
2001-06-12 14:05:00;2.1685;2.2439
2001-06-13 08:00:00;2.1706;2.2462
2001-06-13 11:25:00;2.1706;2.2462
2001-06-15 08:00:00;2.1863;2.2623
2001-06-15 11:55:00;2.1863;2.2623
2001-06-18 08:00:00;2.1871;2.2627
2001-06-18 09:50:00;2.1871;2.2627
2001-06-18 13:15:00;2.1871;2.2627
2001-06-19 08:00:00;2.1869;2.2625
2001-06-19 09:35:00;2.1869;2.2625
2001-06-20 08:00:00;2.1912;2.2668
2001-06-20 09:15:00;2.1912;2.2668
2001-06-20 11:30:00;2.1912;2.2668
2001-06-20 13:05:00;2.1912;2.2668
2001-06-21 08:00:00;2.1979;2.2735
2001-06-21 09:55:00;2.1979;2.2735
2001-06-22 08:00:00;2.199;2.275
2001-06-22 10:15:00;2.199;2.275
2001-06-25 08:00:00;2.2082;2.2846
2001-06-25 10:25:00;2.2082;2.2846
2001-06-26 08:00:00;2.2021;2.2783
2001-06-26 09:00:00;2.2021;2.2783
2001-06-26 13:15:00;2.2021;2.2783
2001-06-27 08:00:00;2.1983;2.2743
2001-06-27 10:29:00;2.1983;2.2743
2001-06-27 12:25:00;2.1983;2.2743
2001-06-27 13:50:00;2.1983;2.2743
2001-06-28 08:00:00;2.1967;2.2729
2001-06-28 09:25:00;2.1967;2.2729
2001-06-28 12:45:00;2.1967;2.2729
2001-06-29 08:00:00;2.1783;2.2537
2001-06-29 11:20:00;2.1783;2.2537
2001-07-02 08:00:00;2.1902;2.2656
2001-07-02 09:00:00;2.1902;2.2656
2001-07-02 10:05:00;2.1902;2.2656
2001-07-02 11:25:00;2.1902;2.2656
2001-07-03 08:00:00;2.1939;2.2693
2001-07-03 09:50:00;2.1939;2.2693
2001-07-03 11:30:00;2.1939;2.2693
2001-07-04 08:00:00;2.1896;2.2651
2001-07-04 11:05:00;2.1896;2.2651
2001-07-04 12:25:00;2.1896;2.2651
2001-07-05 08:00:00;2.1841;2.2597
2001-07-05 10:00:00;2.1841;2.2597
2001-07-05 12:35:00;2.1841;2.2597
2001-07-06 08:00:00;2.1851;2.2603
2001-07-06 09:05:00;2.1851;2.2603
2001-07-06 10:25:00;2.1851;2.2603
2001-07-06 11:00:00;2.1851;2.2603
2001-07-06 11:25:00;2.2232;2.2982
2001-07-06 13:30:00;2.2232;2.2982
2001-07-09 08:00:00;2.3067;2.4085
2001-07-09 09:35:00;2.3067;2.4085
2001-07-09 11:55:00;2.3067;2.4085
2001-07-09 13:30:00;2.3067;2.4085
2001-07-09 13:55:00;2.3587;2.4603
2001-07-10 08:00:00;2.344;2.4768
2001-07-10 09:15:00;2.344;2.4768
2001-07-10 11:30:00;2.344;2.4768
2001-07-10 11:35:00;2.344;2.4768
2001-07-10 11:40:00;2.344;2.4768
2001-07-11 08:00:00;2.3974;2.5284
2001-07-11 08:55:00;2.3974;2.5284
2001-07-11 09:10:00;2.3974;2.5284
2001-07-11 09:35:00;2.3974;2.5284
2001-07-11 09:45:00;2.3974;2.5284
2001-07-11 10:30:00;2.4756;2.6072
2001-07-11 13:10:00;2.4756;2.6072
2001-07-11 13:55:00;2.4756;2.6072
2001-07-12 08:00:00;2.416;2.55
2001-07-12 08:35:00;2.416;2.55
2001-07-12 09:15:00;2.3414;2.4754
2001-07-12 11:40:00;2.3414;2.4754
2001-07-12 13:20:00;2.3414;2.4754
2001-07-12 14:40:00;2.3414;2.4754
2001-07-13 08:00:00;2.3718;2.506
2001-07-13 09:40:00;2.3718;2.506
2001-07-16 08:00:00;2.341;2.4754
2001-07-16 09:30:00;2.341;2.4754
2001-07-16 13:20:00;2.341;2.4754
2001-07-17 08:00:00;2.3272;2.4324
2001-07-18 08:00:00;2.3298;2.4356
2001-07-18 12:50:00;2.3298;2.4356
2001-07-19 08:00:00;2.3982;2.505
2001-07-19 08:35:00;2.3982;2.505
2001-07-19 09:00:00;2.3982;2.505
2001-07-19 10:20:00;2.3982;2.505
2001-07-19 11:45:00;2.3982;2.505
2001-07-19 13:00:00;2.3982;2.505
2001-07-20 08:00:00;2.3863;2.4931
2001-07-20 09:10:00;2.3863;2.4931
2001-07-20 09:55:00;2.3863;2.4931
2001-07-20 11:10:00;2.3863;2.4931
2001-07-23 08:00:00;2.3873;2.494
2001-07-23 09:05:00;2.3873;2.494
2001-07-24 08:00:00;2.3763;2.4827
2001-07-24 09:15:00;2.3763;2.4827
2001-07-24 12:50:00;2.3763;2.4827
2001-07-24 13:30:00;2.3763;2.4827
2001-07-25 08:00:00;2.3767;2.4837
2001-07-25 09:15:00;2.3767;2.4837
2001-07-25 11:05:00;2.3767;2.4837
2001-07-26 08:00:00;2.4032;2.5104
2001-07-27 08:00:00;2.3952;2.4914
2001-07-27 09:00:00;2.3952;2.4914
2001-07-27 11:05:00;2.3952;2.4914
2001-07-27 14:35:00;2.3952;2.4914
2001-07-30 08:00:00;2.391;2.487
2001-07-30 10:15:00;2.391;2.487
2001-07-31 08:00:00;2.4002;2.4962
2001-07-31 09:40:00;2.4002;2.4962
2001-08-01 08:00:00;2.4296;2.5258
2001-08-01 11:15:00;2.4296;2.5258
2001-08-02 08:00:00;2.451;2.5474
2001-08-02 08:45:00;2.451;2.5474
2001-08-02 11:40:00;2.451;2.5474
2001-08-03 08:00:00;2.4456;2.5418
2001-08-03 11:40:00;2.4456;2.5418
2001-08-03 12:20:00;2.4456;2.5418
2001-08-06 08:00:00;2.4329;2.5294
2001-08-06 09:40:00;2.4329;2.5294
2001-08-07 08:00:00;2.4287;2.5253
2001-08-07 09:35:00;2.4287;2.5253
2001-08-08 08:00:00;2.4156;2.5119
2001-08-08 08:50:00;2.4156;2.5119
2001-08-09 08:00:00;2.4173;2.5139
2001-08-09 09:25:00;2.4173;2.5139
2001-08-09 12:25:00;2.4173;2.5139
2001-08-10 08:00:00;2.4438;2.541
2001-08-10 12:40:00;2.4438;2.541
2001-08-13 08:00:00;2.4307;2.5273
2001-08-13 08:45:00;2.4307;2.5273
2001-08-13 09:00:00;2.4307;2.5273
2001-08-13 10:40:00;2.4307;2.5273
2001-08-13 13:15:00;2.4307;2.5273
2001-08-14 08:00:00;2.4572;2.554
2001-08-14 09:25:00;2.4572;2.554
2001-08-14 11:10:00;2.4572;2.554
2001-08-14 11:40:00;2.4572;2.554
2001-08-14 13:40:00;2.4572;2.554
2001-08-16 08:00:00;2.5174;2.615
2001-08-16 09:10:00;2.5174;2.615
2001-08-16 10:00:00;2.5174;2.615
2001-08-16 11:35:00;2.5174;2.615
2001-08-16 13:40:00;2.5174;2.615
2001-08-17 08:00:00;2.5259;2.6233
2001-08-17 11:45:00;2.5259;2.6233
2001-08-17 12:40:00;2.5259;2.6233
2001-08-20 08:00:00;2.5585;2.6561
2001-08-20 10:15:00;2.5585;2.6561
2001-08-20 11:40:00;2.5585;2.6561
2001-08-20 14:20:00;2.5585;2.6561
2001-08-21 08:00:00;2.5259;2.6233
2001-08-21 09:15:00;2.5259;2.6233
2001-08-22 08:00:00;2.5216;2.6192
2001-08-22 10:35:00;2.5216;2.6192
2001-08-22 12:25:00;2.5216;2.6192
2001-08-23 08:00:00;2.5148;2.6122
2001-08-23 09:00:00;2.5148;2.6122
2001-08-23 10:15:00;2.5148;2.6122
2001-08-23 11:25:00;2.5148;2.6122
2001-08-24 08:00:00;2.4906;2.5882
2001-08-24 09:35:00;2.4906;2.5882
2001-08-24 10:40:00;2.4906;2.5882
2001-08-24 13:05:00;2.4906;2.5882
2001-08-27 08:00:00;2.489;2.5864
2001-08-27 09:15:00;2.489;2.5864
2001-08-27 11:05:00;2.489;2.5864
2001-08-27 11:15:00;2.489;2.5864
2001-08-27 14:00:00;2.489;2.5864
2001-08-28 08:00:00;2.4948;2.592
2001-08-28 09:50:00;2.4948;2.592
2001-08-28 14:35:00;2.4948;2.592
2001-08-29 08:00:00;2.5021;2.5995
2001-08-29 09:50:00;2.5021;2.5995
2001-08-29 14:05:00;2.5021;2.5995
2001-08-30 08:00:00;2.4894;2.5868
2001-08-30 09:40:00;2.4894;2.5868
2001-08-31 08:00:00;2.5077;2.6056
2001-08-31 09:40:00;2.5077;2.6056
2001-08-31 12:25:00;2.5077;2.6056
2001-09-03 08:00:00;2.5021;2.6001
2001-09-03 09:30:00;2.5021;2.6001
2001-09-04 08:00:00;2.469;2.5659
2001-09-04 10:45:00;2.469;2.5659
2001-09-05 08:00:00;2.4474;2.5438
2001-09-05 09:45:00;2.4474;2.5438
2001-09-06 08:00:00;2.4495;2.5459
2001-09-06 10:05:00;2.4495;2.5459
2001-09-06 10:50:00;2.4495;2.5459
2001-09-06 12:30:00;2.4495;2.5459
2001-09-07 08:00:00;2.4609;2.5577
2001-09-07 10:05:00;2.4609;2.5577
2001-09-07 14:40:00;2.4609;2.5577
2001-09-10 07:59:00;2.4708;2.568
2001-09-10 08:00:00;2.4708;2.568
2001-09-10 09:45:00;2.4708;2.568
2001-09-10 11:15:00;2.4708;2.568
2001-09-11 08:00:00;2.4482;2.545
2001-09-12 09:00:00;2.5291;2.6439
2001-09-12 09:40:00;2.5291;2.6439
2001-09-12 10:25:00;2.5291;2.6439
2001-09-13 08:00:00;2.4907;2.6049
2001-09-14 08:00:00;2.5114;2.6262
2001-09-14 13:25:00;2.5114;2.6262
2001-09-17 08:00:00;2.5557;2.6717
2001-09-17 09:45:00;2.5557;2.6717
2001-09-18 08:00:00;2.5858;2.6694
2001-09-19 08:00:00;2.6042;2.6686
2001-09-20 08:00:00;2.5965;2.6665
2001-09-20 13:05:00;2.5965;2.6665
2001-09-21 08:00:00;2.5747;2.6451
2001-09-21 09:35:00;2.5747;2.6451
2001-09-21 10:15:00;2.5747;2.6451
2001-09-21 11:05:00;2.5747;2.6451
2001-09-21 13:00:00;2.5747;2.6451
2001-09-24 08:00:00;2.6107;2.6817
2001-09-24 12:20:00;2.6107;2.6817
2001-09-25 08:00:00;2.5821;2.6523
2001-09-25 09:40:00;2.5821;2.6523
2001-09-25 10:00:00;2.5821;2.6523
2001-09-25 11:50:00;2.5821;2.6523
2001-09-25 13:25:00;2.5821;2.6523
2001-09-26 08:00:00;2.6302;2.6952
2001-09-26 12:00:00;2.6302;2.6952
2001-09-27 08:00:00;2.5788;2.6488
2001-09-27 11:20:00;2.5788;2.6488
2001-09-28 08:00:00;2.578;2.6474
2001-09-28 13:00:00;2.578;2.6474
2001-10-01 08:00:00;2.566;2.6352
2001-10-02 08:00:00;2.5788;2.6484
2001-10-02 12:15:00;2.5788;2.6484
2001-10-03 08:00:00;2.5632;2.638
2001-10-03 13:50:00;2.5632;2.638
2001-10-04 08:00:00;2.5498;2.6248
2001-10-04 10:30:00;2.5498;2.6248
2001-10-04 12:00:00;2.5498;2.6248
2001-10-04 14:00:00;2.5498;2.6248
2001-10-04 14:25:00;2.5498;2.6248
2001-10-05 08:00:00;2.5321;2.6069
2001-10-05 09:15:00;2.5321;2.6069
2001-10-08 08:00:00;2.5388;2.614
2001-10-08 09:10:00;2.5388;2.614
2001-10-08 09:45:00;2.5388;2.614
2001-10-08 14:00:00;2.5388;2.614
2001-10-08 14:45:00;2.5388;2.614
2001-10-09 08:00:00;2.552;2.6328
2001-10-10 08:00:00;2.5257;2.6063
2001-10-10 11:55:00;2.5257;2.6063
2001-10-10 13:40:00;2.5257;2.6063
2001-10-11 08:00:00;2.4931;2.5734
2001-10-11 09:35:00;2.4931;2.5734
2001-10-11 12:50:00;2.4931;2.5734
2001-10-11 14:40:00;2.4931;2.5734
2001-10-12 08:00:00;2.4692;2.549
2001-10-12 11:10:00;2.4692;2.549
2001-10-12 13:30:00;2.4692;2.549
2001-10-15 08:00:00;2.5;2.5805
2001-10-15 09:30:00;2.5;2.5805
2001-10-15 11:20:00;2.5;2.5805
2001-10-15 13:10:00;2.5;2.5805
2001-10-16 08:00:00;2.4723;2.5527
2001-10-16 09:30:00;2.4723;2.5527
2001-10-16 11:15:00;2.4723;2.5527
2001-10-16 12:10:00;2.4723;2.5527
2001-10-17 08:00:00;2.4536;2.534
2001-10-17 09:10:00;2.4536;2.534
2001-10-17 10:50:00;2.4536;2.534
2001-10-17 12:45:00;2.4536;2.534
2001-10-18 08:00:00;2.4579;2.5381
2001-10-19 08:00:00;2.4584;2.5386
2001-10-19 10:10:00;2.4584;2.5386
2001-10-19 12:30:00;2.4584;2.5386
2001-10-22 08:00:00;2.468;2.5482
2001-10-22 10:45:00;2.468;2.5482
2001-10-23 08:00:00;2.4433;2.5227
2001-10-23 11:25:00;2.4433;2.5227
2001-10-23 12:30:00;2.4433;2.5227
2001-10-23 13:05:00;2.4433;2.5227
2001-10-24 08:00:00;2.4379;2.5177
2001-10-24 12:15:00;2.4379;2.5177
2001-10-25 08:00:00;2.4418;2.5215
2001-10-25 09:30:00;2.4418;2.5215
2001-10-25 12:30:00;2.4418;2.5215
2001-10-25 13:25:00;2.4418;2.5215
2001-10-26 08:00:00;2.4572;2.5372
2001-10-26 09:10:00;2.4572;2.5372
2001-10-26 12:25:00;2.4572;2.5372
2001-10-29 08:00:00;2.4421;2.5221
2001-10-29 09:15:00;2.4421;2.5221
2001-10-29 13:35:00;2.4421;2.5221
2001-10-29 14:10:00;2.4421;2.5221
2001-10-30 08:00:00;2.4744;2.5548
2001-10-30 08:40:00;2.4744;2.5548
2001-10-30 09:00:00;2.4744;2.5548
2001-10-30 09:30:00;2.4744;2.5548
2001-10-30 13:00:00;2.4744;2.5548
2001-10-30 14:10:00;2.4744;2.5548
2001-10-31 08:00:00;2.4909;2.5716
2001-10-31 09:15:00;2.4909;2.5716
2001-10-31 12:00:00;2.4909;2.5716
2001-11-02 08:00:00;2.4742;2.5546
2001-11-02 10:25:00;2.4742;2.5546
2001-11-02 11:25:00;2.4742;2.5546
2001-11-02 12:30:00;2.4742;2.5546
2001-11-02 12:35:00;2.4742;2.5546
2001-11-05 08:00:00;2.4758;2.5564
2001-11-05 10:40:00;2.4758;2.5564
2001-11-05 13:05:00;2.4649;2.5451
2001-11-05 13:15:00;2.4758;2.5564
2001-11-06 08:00:00;2.4658;2.546
2001-11-06 09:10:00;2.4658;2.546
2001-11-06 10:30:00;2.4658;2.546
2001-11-06 12:45:00;2.4658;2.546
2001-11-07 08:00:00;2.4588;2.5392
2001-11-07 09:30:00;2.4588;2.5392
2001-11-07 13:45:00;2.4588;2.5392
2001-11-08 08:00:00;2.4502;2.5308
2001-11-08 11:10:00;2.4502;2.5308
2001-11-08 14:15:00;2.4502;2.5308
2001-11-09 08:00:00;2.4291;2.5097
2001-11-09 12:45:00;2.4291;2.5097
2001-11-09 14:20:00;2.4291;2.5097
2001-11-12 08:00:00;2.4431;2.5235
2001-11-12 11:25:00;2.4431;2.5235
2001-11-13 08:00:00;2.4332;2.5134
2001-11-13 10:05:00;2.4332;2.5134
2001-11-13 13:00:00;2.4332;2.5134
2001-11-14 08:00:00;2.4186;2.4982
2001-11-14 11:30:00;2.4186;2.4982
2001-11-15 08:00:00;2.424;2.5038
2001-11-16 08:00:00;2.4414;2.5212
2001-11-16 08:55:00;2.4414;2.5212
2001-11-16 09:20:00;2.4414;2.5212
2001-11-16 09:30:00;2.4414;2.5212
2001-11-16 12:20:00;2.4414;2.5212
2001-11-19 08:00:00;2.4326;2.5128
2001-11-19 10:20:00;2.4326;2.5128
2001-11-20 08:00:00;2.4494;2.5298
2001-11-20 11:30:00;2.4494;2.5298
2001-11-20 14:30:00;2.4494;2.5298
2001-11-21 08:00:00;2.4376;2.5178
2001-11-21 10:15:00;2.4376;2.5178
2001-11-21 12:20:00;2.4376;2.5178
2001-11-22 08:00:00;2.4278;2.5082
2001-11-22 09:10:00;2.4278;2.5082
2001-11-23 08:00:00;2.4342;2.5144
2001-11-23 09:25:00;2.4342;2.5144
2001-11-23 14:35:00;2.4342;2.5144
2001-11-26 08:00:00;2.4324;2.5126
2001-11-26 10:50:00;2.4324;2.5126
2001-11-26 13:00:00;2.4324;2.5126
2001-11-27 10:00:00;2.417;2.497
2001-11-28 08:00:00;2.441;2.5216
2001-11-28 09:15:00;2.441;2.5216
2001-11-29 08:00:00;2.4294;2.51
2001-11-29 09:25:00;2.4294;2.51
2001-11-29 12:45:00;2.4294;2.51
2001-11-30 08:00:00;2.4251;2.5049
2001-11-30 08:55:00;2.4251;2.5049
2001-11-30 10:00:00;2.4251;2.5049
2001-12-03 08:00:00;2.4319;2.5119
2001-12-04 08:00:00;2.405;2.4848
2001-12-04 09:10:00;2.405;2.4848
2001-12-04 10:15:00;2.405;2.4848
2001-12-04 10:40:00;2.405;2.4848
2001-12-04 11:30:00;2.405;2.4848
2001-12-05 08:00:00;2.4059;2.4861
2001-12-05 14:20:00;2.4059;2.4861
2001-12-06 08:00:00;2.4133;2.4933
2001-12-06 09:10:00;2.4133;2.4933
2001-12-06 09:20:00;2.4133;2.4933
2001-12-06 09:45:00;2.4133;2.4933
2001-12-06 11:00:00;2.4133;2.4933
2001-12-06 12:15:00;2.4133;2.4933
2001-12-06 13:30:00;2.4133;2.4933
2001-12-06 14:05:00;2.4133;2.4933
2001-12-07 08:00:00;2.4195;2.4994
2001-12-07 09:30:00;2.4195;2.4994
2001-12-07 11:25:00;2.4195;2.4994
2001-12-07 11:50:00;2.4195;2.4994
2001-12-07 12:05:00;2.4195;2.4994
2001-12-10 08:00:00;2.4218;2.5016
2001-12-10 11:55:00;2.4218;2.5016
2001-12-10 13:55:00;2.4218;2.5016
2001-12-11 08:00:00;2.4127;2.4921
2001-12-11 09:50:00;2.4127;2.4921
2001-12-11 13:10:00;2.4127;2.4921
2001-12-12 08:00:00;2.4189;2.4988
2001-12-12 08:55:00;2.4189;2.4988
2001-12-12 11:20:00;2.4189;2.4988
2001-12-13 08:00:00;2.4187;2.4989
2001-12-13 09:20:00;2.4187;2.4989
2001-12-14 08:00:00;2.4058;2.486
2001-12-14 09:55:00;2.4058;2.486
2001-12-14 11:35:00;2.4058;2.486
2001-12-17 08:00:00;2.4203;2.5008
2001-12-17 09:30:00;2.4203;2.5008
2001-12-17 09:45:00;2.4203;2.5008
2001-12-17 11:15:00;2.4203;2.5008
2001-12-17 14:25:00;2.4203;2.5008
2001-12-18 08:00:00;2.3894;2.4698
2001-12-18 09:15:00;2.3894;2.4698
2001-12-18 11:25:00;2.3894;2.4698
2001-12-18 13:35:00;2.3894;2.4698
2001-12-18 13:50:00;2.3894;2.4698
2001-12-18 14:40:00;2.3894;2.4698
2001-12-19 08:00:00;2.3837;2.4637
2001-12-19 09:20:00;2.3837;2.4637
2001-12-19 12:15:00;2.3837;2.4637
2001-12-19 14:05:00;2.3837;2.4637
2001-12-20 08:00:00;2.3782;2.4584
2001-12-20 08:55:00;2.3782;2.4584
2001-12-20 09:55:00;2.3782;2.4584
2001-12-20 11:25:00;2.3782;2.4584
2001-12-20 12:10:00;2.3782;2.4584
2001-12-20 13:45:00;2.3782;2.4584
2001-12-20 15:35:00;2.3782;2.4584
2001-12-21 08:00:00;2.3849;2.4655
2001-12-21 09:20:00;2.3849;2.4655
2001-12-21 13:35:00;2.3849;2.4655
2001-12-24 08:00:00;2.3804;2.4608
2001-12-24 10:20:00;2.3804;2.4608
2001-12-27 08:00:00;2.3251;2.4039
2001-12-27 11:05:00;2.3251;2.4039
2001-12-28 08:00:00;2.3373;2.4167
2001-12-28 09:00:00;2.3373;2.4167
2001-12-28 09:25:00;2.3373;2.4167
2001-12-28 10:20:00;2.3373;2.4167
2001-12-31 08:00:00;2.3369;2.4163
2001-12-31 10:30:00;2.3369;2.4163
2002-01-02 08:00:00;2.351;2.4306
2002-01-02 10:25:00;2.351;2.4306
2002-01-02 11:15:00;2.351;2.4306
2002-01-02 14:15:00;2.351;2.4306
2002-01-03 08:00:00;2.3582;2.4378
2002-01-03 09:30:00;2.3582;2.4378
2002-01-03 11:00:00;2.3582;2.4378
2002-01-04 08:00:00;2.3651;2.4449
2002-01-04 09:55:00;2.3651;2.4449
2002-01-04 10:15:00;2.3651;2.4449
2002-01-04 12:00:00;2.3651;2.4449
2002-01-07 08:00:00;2.3378;2.4176
2002-01-07 10:40:00;2.3378;2.4176
2002-01-07 12:20:00;2.3378;2.4176
2002-01-08 08:00:00;2.3349;2.4149
2002-01-08 09:45:00;2.3349;2.4149
2002-01-08 14:00:00;2.3349;2.4149
2002-01-09 08:00:00;2.3523;2.4319
2002-01-09 09:20:00;2.3523;2.4319
2002-01-09 10:20:00;2.3523;2.4319
2002-01-09 13:15:00;2.3523;2.4319
2002-01-10 08:00:00;2.3499;2.4297
2002-01-10 10:45:00;2.3499;2.4297
2002-01-10 11:30:00;2.3499;2.4297
2002-01-10 12:50:00;2.3499;2.4297
2002-01-10 14:00:00;2.3747;2.4541
2002-01-11 08:00:00;2.4226;2.5021
2002-01-11 08:50:00;2.4226;2.5021
2002-01-11 09:05:00;2.4226;2.5021
2002-01-11 09:25:00;2.4226;2.5021
2002-01-11 10:05:00;2.4226;2.5021
2002-01-11 10:30:00;2.3965;2.4759
2002-01-11 13:00:00;2.3965;2.4759
2002-01-14 08:00:00;2.4113;2.4913
2002-01-14 09:00:00;2.4113;2.4913
2002-01-15 08:00:00;2.4008;2.4804
2002-01-15 08:05:00;2.4008;2.4804
2002-01-15 08:50:00;2.4008;2.4804
2002-01-15 09:10:00;2.4008;2.4804
2002-01-15 09:45:00;2.4008;2.4804
2002-01-15 10:50:00;2.4008;2.4804
2002-01-15 14:55:00;2.4008;2.4804
2002-01-16 08:00:00;2.4141;2.4937
2002-01-16 09:15:00;2.4141;2.4937
2002-01-16 09:30:00;2.4141;2.4937
2002-01-16 10:45:00;2.4141;2.4937
2002-01-16 11:40:00;2.4141;2.4937
2002-01-16 12:25:00;2.4141;2.4937
2002-01-16 13:35:00;2.4141;2.4937
2002-01-16 13:50:00;2.4141;2.4937
2002-01-16 14:25:00;2.4366;2.5164
2002-01-17 08:00:00;2.4355;2.5155
2002-01-17 09:10:00;2.4355;2.5155
2002-01-17 10:00:00;2.4355;2.5155
2002-01-17 11:20:00;2.4355;2.5155
2002-01-17 11:45:00;2.4355;2.5155
2002-01-17 12:20:00;2.4545;2.5343
2002-01-17 14:20:00;2.4545;2.5343
2002-01-18 08:00:00;2.4665;2.5463
2002-01-18 10:50:00;2.4665;2.5463
2002-01-18 11:40:00;2.4665;2.5463
2002-01-18 12:15:00;2.4665;2.5463
2002-01-18 12:40:00;2.4665;2.5463
2002-01-18 13:35:00;2.4665;2.5463
2002-01-18 14:45:00;2.4665;2.5463
2002-01-21 08:00:00;2.4581;2.5381
2002-01-21 09:15:00;2.4581;2.5381
2002-01-21 10:00:00;2.4581;2.5381
2002-01-22 08:00:00;2.4521;2.5319
2002-01-22 09:10:00;2.4521;2.5319
2002-01-22 10:20:00;2.4521;2.5319
2002-01-22 12:10:00;2.4521;2.5319
2002-01-23 08:00:00;2.4386;2.5184
2002-01-23 09:55:00;2.4386;2.5184
2002-01-24 08:00:00;2.4189;2.4985
2002-01-24 10:05:00;2.4189;2.4985
2002-01-24 11:30:00;2.4189;2.4985
2002-01-24 12:20:00;2.4189;2.4985
2002-01-25 08:00:00;2.4271;2.5065
2002-01-25 09:00:00;2.4271;2.5065
2002-01-25 09:25:00;2.4271;2.5065
2002-01-25 11:20:00;2.4271;2.5065
2002-01-25 11:45:00;2.4271;2.5065
2002-01-25 13:55:00;2.4271;2.5065
2002-01-28 08:00:00;2.3932;2.472
2002-01-28 11:10:00;2.3932;2.472
2002-01-28 12:50:00;2.387;2.4656
2002-01-28 14:00:00;2.3872;2.4658
2002-01-29 08:00:00;2.3691;2.4479
2002-01-29 09:20:00;2.3691;2.4479
2002-01-29 10:25:00;2.3691;2.4479
2002-01-29 12:45:00;2.3691;2.4479
2002-01-30 08:00:00;2.3814;2.4604
2002-01-30 09:15:00;2.3814;2.4604
2002-01-30 10:10:00;2.3814;2.4604
2002-01-30 13:00:00;2.3814;2.4604
2002-01-30 14:35:00;2.3814;2.4604
2002-01-31 08:00:00;2.3884;2.467
2002-01-31 08:30:00;2.3884;2.467
2002-01-31 13:40:00;2.3884;2.467
2002-02-01 08:00:00;2.3838;2.4624
2002-02-01 10:40:00;2.3838;2.4624
2002-02-01 12:35:00;2.3838;2.4624
2002-02-04 08:00:00;2.402;2.4806
2002-02-04 10:15:00;2.402;2.4806
2002-02-04 10:50:00;2.402;2.4806
2002-02-05 08:00:00;2.4318;2.5108
2002-02-05 11:05:00;2.4318;2.5108
2002-02-05 14:00:00;2.4318;2.5108
2002-02-06 08:00:00;2.4345;2.5134
2002-02-06 09:10:00;2.4345;2.5134
2002-02-06 11:10:00;2.4345;2.5134
2002-02-07 08:00:00;2.4733;2.5523
2002-02-07 09:15:00;2.4733;2.5523
2002-02-07 11:40:00;2.4733;2.5523
2002-02-07 14:25:00;2.4733;2.5523
2002-02-08 08:00:00;2.4656;2.5448
2002-02-08 10:05:00;2.4656;2.5448
2002-02-08 12:25:00;2.4656;2.5448
2002-02-11 08:00:00;2.4489;2.5281
2002-02-11 10:35:00;2.4489;2.5281
2002-02-11 11:50:00;2.4489;2.5281
2002-02-11 13:15:00;2.4489;2.5281
2002-02-11 14:40:00;2.4489;2.5281
2002-02-12 08:00:00;2.448;2.5272
2002-02-12 09:30:00;2.448;2.5272
2002-02-12 13:00:00;2.448;2.5272
2002-02-13 08:00:00;2.4305;2.5095
2002-02-13 09:30:00;2.4305;2.5095
2002-02-13 13:05:00;2.4305;2.5095
2002-02-13 14:00:00;2.4305;2.5095
2002-02-14 08:00:00;2.426;2.5046
2002-02-14 09:20:00;2.426;2.5046
2002-02-14 13:15:00;2.426;2.5046
2002-02-15 08:00:00;2.413;2.4914
2002-02-15 09:15:00;2.413;2.4914
2002-02-18 08:00:00;2.4161;2.4947
